consumption,price,unspecified,hydro,wind_onshore,thermal,solar,export/import,load
2.115,509.27,0.0,4.314,1.999,0.191,8.999999999999999e-06,4.389390000000001,6.504390000000001
2.071,472.21,0.0,3.69,1.927,0.197,6e-06,3.74333,5.81433
1.997,455.78,0.0,3.132,1.863,0.21,1e-06,3.20802,5.20502
1.939,406.0,0.0,2.337,1.838,0.204,1e-06,2.44042,4.37942
1.905,386.11,0.0,2.007,1.82,0.197,0.0,2.11829,4.02329
1.896,376.17,1e-05,1.932,1.78,0.201,0.0,2.01691,3.91291
1.914,379.86,1e-05,1.99,1.716,0.207,0.0,1.99967,3.9136699999999998
1.91,416.56,0.0,1.936,1.676,0.204,0.0,1.90553,3.81553
1.959,454.17,0.0,2.468,1.647,0.205,0.0,2.3608000000000002,4.319800000000001
2.027,496.71,2e-05,3.241,1.638,0.214,0.0,3.06626,5.093260000000001
2.167,521.82,1e-05,4.834,1.486,0.222,0.0,4.375520000000001,6.542520000000001
2.292,550.73,0.0,5.881,1.273,0.208,3e-06,5.07101,7.36301
2.323,572.56,0.0,5.989,1.012,0.208,2e-06,4.88619,7.2091899999999995
2.29,582.09,0.0,5.991,0.829,0.201,1.3e-05,4.73209,7.02209
2.281,579.53,0.0,5.978,0.64,0.184,9.5e-05,4.52118,6.80218
2.263,563.74,0.0,6.085,0.487,0.197,0.000202,4.50604,6.7690399999999995
2.244,552.67,0.0,6.021,0.402,0.206,0.000166,4.38512,6.62912
2.232,546.42,0.0,6.017,0.382,0.207,0.000102,4.37314,6.6051400000000005
2.27,539.45,0.0,5.97,0.43,0.213,2.4e-05,4.34318,6.61318
2.349,539.45,0.0,5.95,0.463,0.214,2e-06,4.27745,6.62645
2.382,552.57,0.0,5.931,0.466,0.209,4e-06,4.2253,6.6073
2.374,558.62,0.0,5.922,0.514,0.208,7e-06,4.269340000000001,6.64334
2.336,556.26,0.0,5.951,0.57,0.206,4e-06,4.39168,6.727679999999999
2.327,546.52,0.0,5.794,0.553,0.204,6e-06,4.22486,6.55186
2.272,538.12,0.0,5.486,0.566,0.2,8e-06,3.98018,6.252179999999999
2.238,529.41,0.0,5.158,0.541,0.221,3e-06,3.68171,5.91971
2.19,516.59,0.0,4.352,0.546,0.223,5e-06,2.9316,5.1216
2.152,498.76,0.0,3.971,0.552,0.221,1e-06,2.59116,4.74316
2.113,506.53,0.0,3.705,0.554,0.224,0.0,2.36988,4.48288
2.074,501.72,1e-05,3.431,0.511,0.229,0.0,2.0962199999999998,4.17022
2.072,500.69,0.0,3.395,0.406,0.234,0.0,1.96271,4.0347100000000005
2.105,502.23,1e-05,3.44,0.295,0.23,0.0,1.86032,3.96532
2.143,502.84,1e-05,3.511,0.204,0.236,0.0,1.80731,3.95031
2.227,522.7,0.0,3.922,0.147,0.226,0.0,2.06785,4.29485
2.373,540.72,1e-05,4.977,0.122,0.226,0.0,2.9516999999999998,5.3247
2.474,580.13,0.0,6.009,0.091,0.231,0.0,3.85681,6.33081
2.482,608.18,0.0,6.023,0.07,0.223,0.0,3.8345100000000003,6.316510000000001
2.474,577.06,0.0,5.936,0.076,0.217,5e-06,3.7547800000000002,6.22878
2.466,568.77,0.0,5.976,0.129,0.21,2e-05,3.84961,6.31561
2.467,562.22,0.0,5.81,0.202,0.213,3.2e-05,3.75794,6.22494
2.451,554.33,0.0,5.622,0.317,0.209,2.6e-05,3.69677,6.1477699999999995
2.469,544.2,0.0,5.4,0.407,0.211,1.4e-05,3.54863,6.0176300000000005
2.47,548.19,0.0,5.482,0.457,0.238,2e-06,3.70699,6.17699
2.441,549.93,0.0,5.687,0.491,0.225,0.0,3.9621399999999998,6.40314
2.469,561.29,0.0,5.796,0.497,0.23,4e-06,4.0544899999999995,6.523489999999999
2.453,552.9,0.0,5.809,0.421,0.219,5e-06,3.99656,6.44956
2.39,539.18,1e-05,5.659,0.38,0.222,8.999999999999999e-06,3.87053,6.26053
2.34,533.96,1e-05,5.45,0.37,0.213,1.2e-05,3.69297,6.03297
2.293,525.67,1e-05,5.064,0.305,0.216,1.1e-05,3.2916999999999996,5.5847
2.223,512.77,0.0,4.533,0.303,0.214,1.3e-05,2.82756,5.05056
2.163,475.0,1e-05,3.878,0.329,0.208,8.999999999999999e-06,2.2519400000000003,4.41494
2.099,442.34,0.0,3.428,0.413,0.198,4e-06,1.9404000000000001,4.0394000000000005
2.024,473.02,1e-05,2.687,0.502,0.203,2e-06,1.36819,3.3921900000000003
1.993,450.82,1e-05,2.423,0.54,0.211,1e-06,1.18122,3.17422
1.972,449.28,0.0,2.471,0.542,0.222,1e-06,1.26272,3.2347200000000003
1.99,451.02,1e-05,2.634,0.539,0.227,1e-06,1.40929,3.3992899999999997
2.031,493.8,0.0,3.01,0.498,0.227,1e-06,1.7048599999999998,3.7358599999999997
2.099,514.78,1e-05,3.865,0.438,0.232,0.0,2.43634,4.53534
2.226,539.75,1e-05,4.748,0.378,0.24,0.0,3.13911,5.36511
2.319,552.03,0.0,5.677,0.34,0.229,0.0,3.9268899999999998,6.245889999999999
2.37,556.95,0.0,5.889,0.393,0.174,0.0,4.0863000000000005,6.456300000000001
2.386,560.22,0.0,5.956,0.429,0.162,0.0,4.160699999999999,6.5466999999999995
2.431,560.83,0.0,6.078,0.529,0.165,4e-06,4.34033,6.77133
2.42,558.99,0.0,5.981,0.779,0.162,7e-06,4.50294,6.92294
2.445,557.05,0.0,5.9,0.869,0.161,1.7e-05,4.4845,6.929499999999999
2.433,557.46,0.0,5.961,0.895,0.163,7e-06,4.58647,7.01947
2.446,562.88,0.0,5.964,1.003,0.163,1e-06,4.68393,7.12993
2.472,572.09,0.0,6.005,1.056,0.164,0.0,4.75298,7.22498
2.491,563.8,0.0,5.949,1.093,0.164,0.0,4.71534,7.206340000000001
2.431,559.81,0.0,5.9,1.179,0.162,0.0,4.8093900000000005,7.2403900000000005
2.396,557.66,0.0,5.86,1.189,0.167,0.0,4.82054,7.21654
2.364,551.11,0.0,5.779,1.221,0.168,3e-06,4.80491,7.1689099999999994
2.309,542.92,0.0,5.427,1.365,0.183,5e-06,4.66548,6.97448
2.273,539.85,1e-05,5.023,1.419,0.223,6e-06,4.392,6.665000000000001
2.231,523.89,0.0,4.421,1.472,0.22,2e-06,3.88164,6.11264
2.151,512.02,0.0,3.991,1.49,0.216,1e-06,3.54638,5.69738
2.126,526.11,0.0,3.551,1.551,0.199,1e-06,3.1751,5.3011
2.079,519.02,0.0,3.165,1.596,0.207,0.0,2.88866,4.96766
2.059,515.42,1e-05,3.181,1.551,0.209,0.0,2.88258,4.94158
2.079,515.73,0.0,3.218,1.517,0.21,0.0,2.8659499999999998,4.94495
2.097,520.87,1e-05,3.372,1.514,0.206,0.0,2.9953499999999997,5.09235
2.171,545.34,0.0,4.002,1.523,0.213,0.0,3.56673,5.73773
2.307,575.27,1e-05,4.998,1.446,0.214,0.0,4.35135,6.65835
2.391,563.96,0.0,5.9,1.265,0.215,0.0,4.989229999999999,7.380229999999999
2.426,564.37,0.0,5.865,1.228,0.218,0.0,4.88609,7.31209
2.404,568.38,0.0,5.83,1.268,0.22,1e-06,4.91474,7.31874
2.401,568.69,0.0,5.814,1.239,0.226,1.3e-05,4.87877,7.27977
2.357,567.87,0.0,5.786,1.321,0.224,3.3e-05,4.97356,7.33056
2.326,565.91,0.0,5.837,1.349,0.213,4.2999999999999995e-05,5.07385,7.399850000000001
2.229,568.07,0.0,5.827,1.354,0.21,2.9e-05,5.16188,7.39088
2.31,564.47,0.0,5.819,1.518,0.216,4e-06,5.24234,7.552340000000001
2.351,563.44,0.0,5.802,1.568,0.222,0.0,5.24104,7.59204
2.379,563.14,0.0,5.797,1.559,0.229,4e-06,5.20615,7.5851500000000005
2.342,560.87,0.0,5.742,1.625,0.225,4e-06,5.25096,7.59296
2.295,563.65,0.0,5.772,1.608,0.22,3e-06,5.305020000000001,7.600020000000001
2.26,588.54,0.0,5.774,1.612,0.217,1e-06,5.34377,7.60377
2.204,596.04,0.0,5.516,1.688,0.218,3e-06,5.21759,7.42159
2.157,579.28,1e-05,5.342,1.663,0.217,8e-06,5.06466,7.22166
2.108,569.1,0.0,4.987,1.648,0.228,3e-06,4.75485,6.86285
2.072,546.68,0.0,4.516,1.543,0.221,0.0,4.20808,6.28008
2.028,551.27,1e-05,3.6,1.515,0.208,3e-06,3.29479,5.3227899999999995
2.013,545.32,0.0,3.446,1.374,0.208,4e-06,3.0139,5.0268999999999995
2.0,547.68,0.0,3.462,1.29,0.205,0.0,2.9576100000000003,4.957610000000001
1.999,537.94,0.0,3.347,1.186,0.212,0.0,2.74591,4.74491
2.011,535.78,0.0,3.288,1.231,0.212,0.0,2.72052,4.73152
2.029,533.12,1e-05,3.434,1.219,0.2,1e-06,2.8233200000000003,4.852320000000001
2.068,530.35,0.0,3.983,1.226,0.203,0.0,3.34303,5.41103
2.124,540.91,0.0,4.756,1.258,0.203,0.0,4.09231,6.21631
2.178,560.39,0.0,5.373,1.189,0.203,0.0,4.58645,6.76445
2.206,580.59,0.0,5.634,1.258,0.208,1e-06,4.89334,7.09934
2.225,604.38,0.0,5.726,1.316,0.203,1.1e-05,5.01917,7.24417
2.208,584.9,0.0,5.544,1.432,0.21,2.9999999999999997e-05,4.97766,7.18566
2.17,566.65,0.0,5.277,1.502,0.211,5.4e-05,4.81979,6.98979
2.139,557.62,0.0,5.198,1.564,0.211,3.5999999999999994e-05,4.83379,6.97279
2.139,552.09,0.0,5.201,1.734,0.213,5e-06,5.008439999999999,7.14744
2.18,568.19,0.0,5.334,1.78,0.207,1e-06,5.141430000000001,7.321430000000001
2.229,610.02,0.0,5.678,1.761,0.185,5e-06,5.395149999999999,7.624149999999999
2.228,655.86,0.0,5.675,1.705,0.184,6e-06,5.33549,7.56349
2.171,625.4,0.0,5.654,1.687,0.19,3e-06,5.35971,7.530709999999999
2.125,584.9,0.0,5.425,1.714,0.185,4e-06,5.19903,7.32403
2.083,559.98,0.0,4.994,1.669,0.185,3e-06,4.76432,6.84732
2.048,549.63,0.0,4.602,1.618,0.188,2e-06,4.35938,6.40738
2.021,541.42,0.0,4.082,1.664,0.191,1e-06,3.91602,5.93702
1.973,520.4,0.0,3.654,1.707,0.188,0.0,3.5757,5.5487
1.941,522.71,0.0,2.949,1.646,0.175,0.0,2.82846,4.7694600000000005
1.956,509.7,0.0,2.685,1.542,0.172,1e-06,2.4431100000000003,4.39911
1.956,512.47,1e-05,2.597,1.44,0.178,1e-06,2.2589200000000003,4.21492
1.957,513.59,1e-05,2.673,1.362,0.176,0.0,2.25319,4.21019
1.989,521.18,0.0,2.688,1.365,0.185,1e-06,2.2487600000000003,4.237760000000001
2.013,523.84,1e-05,2.725,1.342,0.169,0.0,2.2231199999999998,4.23612
2.072,522.61,1e-05,3.193,1.271,0.163,0.0,2.5551,4.6271
2.14,531.22,0.0,3.713,1.217,0.162,0.0,2.95176,5.091760000000001
2.167,534.4,0.0,4.353,1.129,0.163,1e-06,3.47835,5.64535
2.221,550.18,0.0,5.14,1.131,0.164,5e-06,4.21286,6.43386
2.258,558.38,0.0,5.255,1.028,0.163,4.1e-05,4.18767,6.44567
2.246,560.64,0.0,5.385,0.922,0.164,8.8e-05,4.2249799999999995,6.470979999999999
2.215,555.2,0.0,5.451,0.819,0.161,0.000118,4.2166999999999994,6.431699999999999
2.197,550.49,0.0,5.441,0.766,0.161,6.900000000000001e-05,4.17004,6.36704
2.21,553.87,0.0,5.258,0.78,0.163,1.7e-05,3.99067,6.200670000000001
2.279,567.71,0.0,5.466,0.796,0.164,1e-06,4.14737,6.4263699999999995
2.349,594.66,0.0,5.844,0.844,0.165,0.0,4.5048900000000005,6.853890000000001
2.358,667.02,0.0,5.984,0.819,0.166,0.0,4.6106300000000005,6.968630000000001
2.346,694.6,0.0,5.981,0.717,0.165,1e-06,4.51696,6.86296
2.301,652.06,0.0,5.977,0.634,0.166,1e-06,4.47649,6.77749
2.258,613.11,0.0,5.839,0.549,0.163,1e-06,4.29265,6.55065
2.197,588.0,0.0,5.409,0.444,0.164,0.0,3.8195799999999998,6.016579999999999
2.154,584.31,0.0,4.934,0.345,0.186,1e-06,3.3108,5.4648
2.112,559.82,0.0,3.906,0.224,0.19,0.0,2.2076599999999997,4.31966
2.103,563.1,0.0,3.221,0.145,0.191,0.0,1.4538900000000001,3.55689
2.085,544.24,0.0,3.043,0.089,0.195,0.0,1.2413699999999999,3.32637
2.104,533.99,0.0,3.036,0.049,0.193,0.0,1.17415,3.27815
2.152,531.22,1e-05,3.134,0.035,0.192,0.0,1.2086,3.3606
2.199,540.24,1e-05,3.261,0.025,0.194,0.0,1.28075,3.47975
2.274,564.22,0.0,3.864,0.02,0.194,0.0,1.80433,4.07833
2.406,669.59,1e-05,5.389,0.022,0.198,0.0,3.20239,5.60839
2.516,796.47,0.0,6.037,0.034,0.2,0.0,3.75508,6.2710799999999995
2.529,880.93,0.0,6.063,0.035,0.2,0.0,3.7685500000000003,6.29755
2.53,860.43,0.0,6.125,0.04,0.201,3e-06,3.83571,6.36571
2.569,802.01,0.0,6.246,0.056,0.192,2.3e-05,3.92517,6.49417
2.537,768.7,0.0,6.239,0.069,0.182,5.6e-05,3.95265,6.48965
2.484,724.11,0.0,6.121,0.095,0.173,7.6e-05,3.90433,6.38833
2.397,733.44,0.0,6.126,0.149,0.18,5.3e-05,4.0583800000000005,6.45538
2.465,720.63,0.0,6.038,0.189,0.186,1e-05,3.94808,6.41308
2.509,765.11,0.0,6.213,0.226,0.18,0.0,4.1097399999999995,6.618739999999999
2.501,831.01,0.0,6.244,0.22,0.17,0.0,4.133649999999999,6.634649999999999
2.511,905.53,0.0,6.291,0.236,0.164,2e-06,4.18049,6.69149
2.475,905.73,0.0,6.213,0.212,0.165,0.0,4.114850000000001,6.58985
2.436,799.55,0.0,6.204,0.246,0.171,2e-06,4.18583,6.62183
2.406,705.15,0.0,6.129,0.257,0.169,1e-06,4.14933,6.55533
2.377,631.36,0.0,5.874,0.25,0.17,1e-06,3.9161599999999996,6.293159999999999
2.32,593.84,0.0,5.179,0.211,0.17,1e-06,3.2401500000000003,5.56015
2.263,562.99,0.0,4.224,0.183,0.188,3e-06,2.33192,4.59492
2.212,560.31,1e-05,3.526,0.175,0.223,1e-06,1.71129,3.92329
2.187,554.26,0.0,3.318,0.203,0.227,2e-06,1.56101,3.74801
2.175,548.83,1e-05,3.245,0.254,0.222,1e-06,1.5460999999999998,3.7211
2.193,538.16,0.0,3.145,0.258,0.219,0.0,1.42862,3.62162
2.228,548.01,0.0,3.233,0.25,0.23,0.0,1.4854100000000001,3.7134100000000005
2.302,565.75,1e-05,3.676,0.207,0.234,0.0,1.8148,4.1168
2.433,639.17,0.0,5.01,0.192,0.241,0.0,3.0099299999999998,5.44293
2.505,757.92,0.0,5.856,0.163,0.252,0.0,3.7656300000000003,6.270630000000001
2.493,822.73,0.0,6.13,0.169,0.254,0.0,4.06017,6.55317
2.476,785.5,0.0,6.184,0.159,0.219,1e-06,4.08519,6.56119
2.46,760.79,0.0,6.206,0.177,0.204,3e-06,4.12767,6.58767
2.424,718.44,0.0,6.192,0.224,0.199,8e-06,4.19088,6.614879999999999
2.399,636.5,0.0,6.166,0.203,0.193,8.999999999999999e-06,4.1628,6.5618
2.387,603.48,0.0,6.096,0.165,0.196,1.7e-05,4.07029,6.45729
2.383,612.1,0.0,6.149,0.194,0.195,3e-06,4.15503,6.53803
2.418,667.47,0.0,6.247,0.181,0.191,0.0,4.20131,6.6193100000000005
2.449,719.98,0.0,6.264,0.157,0.184,1e-06,4.1558,6.6048
2.43,808.06,0.0,6.274,0.147,0.183,7e-06,4.17468,6.60468
2.387,760.17,0.0,6.232,0.145,0.181,8.999999999999999e-06,4.17141,6.55841
2.36,616.3,0.0,5.958,0.142,0.167,8e-06,3.90653,6.2665299999999995
2.333,583.9,0.0,5.412,0.151,0.167,6e-06,3.3976599999999997,5.73066
2.297,567.9,0.0,4.934,0.158,0.163,5e-06,2.95758,5.254580000000001
2.234,566.36,0.0,4.376,0.167,0.159,0.0,2.4684899999999996,4.702489999999999
2.164,546.57,0.0,3.66,0.158,0.185,2e-06,1.83883,4.00283
2.118,545.82,0.0,3.395,0.136,0.204,0.0,1.6167,3.7347
2.105,539.87,0.0,3.158,0.14,0.201,0.0,1.39475,3.4997499999999997
2.078,534.94,1e-05,3.099,0.176,0.209,0.0,1.40592,3.48392
2.089,525.19,0.0,3.15,0.219,0.21,0.0,1.48922,3.57822
2.136,534.22,1e-05,3.252,0.319,0.208,0.0,1.64315,3.7791500000000005
2.231,571.26,1e-05,3.822,0.375,0.219,0.0,2.18525,4.41625
2.34,640.51,0.0,5.074,0.453,0.213,0.0,3.39995,5.73995
2.421,815.44,0.0,5.997,0.442,0.213,0.0,4.23158,6.65258
2.433,906.75,0.0,6.206,0.396,0.222,1e-06,4.39149,6.82449
2.442,862.84,0.0,6.222,0.375,0.213,1e-06,4.36772,6.80972
2.415,875.67,0.0,6.303,0.323,0.203,2e-06,4.41399,6.82899
2.394,843.86,0.0,6.183,0.298,0.189,4e-06,4.27524,6.66924
2.369,784.87,0.0,6.122,0.286,0.201,5e-06,4.23992,6.6089199999999995
2.35,728.13,0.0,6.127,0.282,0.209,5e-06,4.26824,6.61824
2.358,706.38,0.0,6.078,0.282,0.205,2e-06,4.2073,6.565300000000001
2.382,765.17,0.0,6.073,0.272,0.203,0.0,4.16558,6.54758
2.377,843.76,0.0,6.256,0.241,0.201,0.0,4.32138,6.69838
2.336,900.29,0.0,6.355,0.187,0.199,3e-06,4.404529999999999,6.74053
2.293,872.38,0.0,6.155,0.158,0.194,4e-06,4.2147,6.5077
2.274,638.67,0.0,6.093,0.157,0.193,5e-06,4.16926,6.44326
2.225,595.68,0.0,5.87,0.115,0.193,6e-06,3.95245,6.17745
2.164,590.45,1e-05,5.796,0.111,0.188,3e-06,3.93203,6.096030000000001
2.1,583.06,1e-05,5.196,0.144,0.181,1e-06,3.42065,5.52065
2.027,563.87,0.0,4.35,0.169,0.187,1e-06,2.67807,4.70507
1.979,574.27,1e-05,3.857,0.203,0.195,0.0,2.27578,4.25478
1.955,572.42,0.0,3.706,0.242,0.202,0.0,2.19623,4.15123
1.943,570.06,0.0,3.75,0.291,0.156,0.0,2.25385,4.1968499999999995
1.967,567.6,1e-05,3.79,0.375,0.143,3e-06,2.34146,4.30846
2.002,572.42,0.0,3.857,0.436,0.148,1e-06,2.4389000000000003,4.4409
2.047,616.02,0.0,4.277,0.495,0.151,1e-06,2.87668,4.92368
2.144,779.44,0.0,5.356,0.564,0.171,0.0,3.94739,6.0913900000000005
2.228,992.0,0.0,6.399,0.642,0.175,2e-06,4.98803,7.21603
2.23,983.07,0.0,6.544,0.674,0.192,0.0,5.17971,7.4097100000000005
2.212,1104.53,0.0,6.469,0.695,0.199,0.0,5.15173,7.36373
2.202,1005.95,0.0,6.466,0.684,0.191,0.0,5.13911,7.34111
2.178,1029.65,0.0,6.472,0.685,0.189,1e-06,5.16729,7.34529
2.165,976.4,0.0,6.397,0.7,0.189,1e-06,5.12104,7.28604
2.156,919.88,0.0,6.215,0.733,0.18,2e-06,4.97297,7.128970000000001
2.156,899.67,0.0,6.176,0.789,0.184,0.0,4.99314,7.149140000000001
2.195,905.62,0.0,6.263,0.804,0.183,0.0,5.05519,7.25019
2.219,974.66,0.0,6.51,0.867,0.192,3e-06,5.35009,7.569089999999999
2.203,1000.61,0.0,6.447,0.803,0.196,6e-06,5.24249,7.4454899999999995
2.159,948.91,0.0,6.257,0.72,0.197,8.999999999999999e-06,5.01485,7.17385
2.123,752.77,0.0,6.157,0.697,0.191,7e-06,4.92223,7.04523
2.085,619.1,0.0,5.887,0.626,0.184,6e-06,4.61221,6.69721
2.048,612.95,0.0,5.547,0.591,0.182,7e-06,4.27209,6.32009
1.995,599.61,0.0,4.746,0.6,0.196,3e-06,3.54729,5.5422899999999995
1.951,586.68,1e-05,4.268,0.579,0.159,2e-06,3.05502,5.0060199999999995
1.945,589.98,0.0,4.007,0.545,0.157,4e-06,2.76258,4.70758
1.921,581.23,1e-05,3.827,0.575,0.156,2e-06,2.63698,4.55798
1.929,575.88,0.0,3.664,0.523,0.158,0.0,2.41606,4.34506
1.917,570.63,0.0,3.47,0.486,0.159,0.0,2.1985900000000003,4.11559
1.942,568.98,1e-05,3.723,0.433,0.158,0.0,2.37206,4.31406
2.036,607.06,0.0,4.318,0.397,0.16,1e-06,2.83896,4.87496
2.13,714.21,1e-05,5.324,0.375,0.184,1e-06,3.75304,5.883039999999999
2.222,869.53,0.0,6.104,0.336,0.196,3e-06,4.414020000000001,6.63602
2.234,966.48,0.0,6.45,0.328,0.176,1e-06,4.71995,6.95395
2.237,933.03,0.0,6.552,0.31,0.172,1e-06,4.79695,7.03395
2.267,853.88,0.0,6.511,0.306,0.171,1e-06,4.72022,6.987220000000001
2.277,802.83,0.0,6.443,0.259,0.171,1e-06,4.59567,6.87267
2.265,710.81,0.0,6.411,0.219,0.162,1e-06,4.528020000000001,6.79302
2.218,670.26,0.0,6.291,0.197,0.163,0.0,4.43252,6.65052
2.256,644.84,0.0,6.247,0.189,0.166,0.0,4.346550000000001,6.602550000000001
2.259,640.41,0.0,6.213,0.194,0.167,0.0,4.31445,6.573449999999999
2.29,669.85,0.0,6.298,0.2,0.168,5e-06,4.375970000000001,6.665970000000001
2.288,686.83,0.0,6.33,0.183,0.167,5e-06,4.39224,6.6802399999999995
2.251,653.38,0.0,6.271,0.167,0.164,6e-06,4.35237,6.60337
2.219,589.57,0.0,6.119,0.154,0.16,5e-06,4.213970000000001,6.432970000000001
2.166,570.52,1e-05,5.871,0.144,0.161,4e-06,4.01067,6.17667
2.113,559.51,0.0,5.609,0.147,0.161,4e-06,3.80454,5.91754
2.042,551.59,0.0,4.87,0.152,0.161,2e-06,3.13991,5.18191
1.987,538.82,0.0,4.358,0.145,0.174,0.0,2.6902600000000003,4.67726
1.94,534.99,0.0,3.633,0.144,0.18,0.0,2.01789,3.95789
1.9,530.97,0.0,3.407,0.159,0.177,0.0,1.84251,3.7425100000000002
1.868,525.4,0.0,3.068,0.18,0.176,0.0,1.55549,3.42349
1.969,524.07,0.0,3.111,0.173,0.161,0.0,1.47582,3.44482
2.008,530.97,0.0,3.128,0.193,0.163,0.0,1.47615,3.48415
2.025,536.02,1e-05,3.205,0.229,0.161,0.0,1.56966,3.59466
2.063,540.45,1e-05,3.609,0.247,0.163,0.0,1.9558499999999999,4.0188500000000005
2.115,549.83,0.0,4.131,0.287,0.162,0.0,2.46519,4.58019
2.145,556.43,0.0,4.961,0.314,0.165,1e-06,3.29514,5.4401399999999995
2.173,580.03,0.0,5.537,0.333,0.165,2e-06,3.86184,6.03484
2.196,604.14,0.0,5.915,0.333,0.166,1e-06,4.21829,6.414289999999999
2.187,609.91,0.0,5.956,0.292,0.167,1e-06,4.2282,6.4152000000000005
2.173,584.56,0.0,5.951,0.24,0.167,3e-06,4.18488,6.35788
2.173,578.79,0.0,5.834,0.23,0.167,3e-06,4.0579600000000005,6.2309600000000005
2.162,562.82,1e-05,5.672,0.224,0.165,8e-06,3.89882,6.06082
2.147,557.56,0.0,5.702,0.225,0.163,1e-05,3.94287,6.0898699999999995
2.212,568.59,1e-05,5.838,0.243,0.169,7e-06,4.0379499999999995,6.24995
2.249,584.67,0.0,5.843,0.239,0.169,3e-06,4.00177,6.250769999999999
2.241,596.93,0.0,5.778,0.249,0.168,7e-06,3.9539299999999997,6.194929999999999
2.22,567.97,0.0,5.651,0.257,0.165,7e-06,3.85343,6.07343
2.183,546.84,0.0,5.261,0.228,0.165,2e-06,3.47223,5.6552299999999995
2.138,540.25,0.0,5.083,0.194,0.168,0.0,3.3066799999999996,5.44468
2.095,535.09,1e-05,4.515,0.18,0.169,3e-06,2.76987,4.86487
2.06,527.05,0.0,3.948,0.179,0.169,3e-06,2.2353400000000003,4.29534
2.043,531.7,1e-05,3.464,0.17,0.166,1e-06,1.75699,3.79999
2.019,526.95,0.0,3.213,0.18,0.166,3e-06,1.54002,3.5590200000000003
2.017,523.75,1e-05,3.072,0.165,0.167,0.0,1.38608,3.40308
2.032,523.23,1e-05,3.11,0.147,0.169,0.0,1.39402,3.4260200000000003
2.057,524.26,1e-05,3.134,0.147,0.169,0.0,1.39373,3.45073
2.078,525.09,1e-05,3.284,0.186,0.168,0.0,1.5595899999999998,3.6375899999999994
2.115,530.87,1e-05,3.533,0.202,0.168,0.0,1.78799,3.90299
2.133,531.49,1e-05,3.79,0.218,0.17,0.0,2.04486,4.17786
2.157,531.39,0.0,4.227,0.224,0.172,0.0,2.46531,4.622310000000001
2.215,533.56,0.0,4.749,0.22,0.171,1e-06,2.92546,5.14046
2.232,543.37,0.0,5.325,0.244,0.172,5e-06,3.50885,5.74085
2.232,543.68,0.0,5.495,0.273,0.17,1.1e-05,3.7059499999999996,5.93795
2.249,539.65,0.0,5.472,0.275,0.17,1e-05,3.66805,5.91705
2.223,537.48,0.0,5.454,0.336,0.169,7e-06,3.73569,5.95869
2.195,537.59,0.0,5.466,0.358,0.171,2e-06,3.8000599999999998,5.99506
2.241,538.83,0.0,5.332,0.369,0.173,0.0,3.63233,5.87333
2.375,552.46,0.0,5.457,0.451,0.171,2e-06,3.70443,6.07943
2.393,560.93,0.0,5.479,0.542,0.169,2e-06,3.79788,6.19088
2.367,561.65,0.0,5.478,0.548,0.164,3e-06,3.82355,6.19055
2.327,560.41,0.0,5.466,0.525,0.164,2e-06,3.82808,6.15508
2.288,553.7,0.0,5.287,0.581,0.164,4e-06,3.74369,6.031689999999999
2.255,545.33,0.0,5.113,0.609,0.164,8.999999999999999e-06,3.63078,5.8857800000000005
2.177,542.24,0.0,4.636,0.612,0.163,4e-06,3.2343,5.411300000000001
2.078,532.22,0.0,4.051,0.614,0.164,1e-06,2.75054,4.82854
2.037,526.95,0.0,3.783,0.608,0.164,1e-06,2.51751,4.5545100000000005
2.022,521.68,1e-05,3.673,0.635,0.166,1e-06,2.4522600000000003,4.47426
2.023,519.72,1e-05,3.599,0.626,0.166,0.0,2.36835,4.39135
2.027,520.44,0.0,3.623,0.629,0.165,3e-06,2.38931,4.41631
2.071,526.43,1e-05,3.666,0.612,0.164,1e-06,2.36977,4.4407700000000006
2.188,553.29,1e-05,4.075,0.605,0.165,0.0,2.65605,4.84405
2.303,569.5,1e-05,4.947,0.585,0.166,1e-06,3.39582,5.6988199999999996
2.402,640.25,0.0,6.047,0.61,0.169,0.0,4.42348,6.82548
2.401,631.78,0.0,6.158,0.653,0.168,0.0,4.57779,6.97879
2.388,639.32,0.0,6.192,0.65,0.163,4e-06,4.61706,7.00506
2.377,602.97,0.0,6.122,0.636,0.163,3e-06,4.54395,6.9209499999999995
2.374,591.81,0.0,5.985,0.531,0.16,2e-06,4.30187,6.67587
2.358,587.99,0.0,5.949,0.491,0.162,1e-06,4.244149999999999,6.60215
2.346,587.68,0.0,5.939,0.496,0.156,3e-06,4.24458,6.59058
2.352,592.53,0.0,5.99,0.439,0.16,0.0,4.23708,6.589079999999999
2.373,599.04,0.0,6.033,0.378,0.167,0.0,4.20608,6.57908
2.374,616.29,0.0,6.279,0.343,0.171,1e-06,4.4192,6.793200000000001
2.344,633.95,0.0,6.391,0.339,0.172,5e-06,4.55766,6.90166
2.303,615.98,0.0,6.441,0.296,0.168,6e-06,4.60222,6.90522
2.261,582.93,0.0,6.221,0.248,0.171,5e-06,4.37937,6.64037
2.193,569.81,0.0,5.903,0.203,0.167,5e-06,4.07897,6.27197
2.132,565.89,0.0,5.759,0.163,0.166,6e-06,3.95545,6.0874500000000005
2.06,554.42,0.0,5.117,0.146,0.165,1e-06,3.3682399999999997,5.42824
2.02,540.79,0.0,4.321,0.154,0.164,1e-06,2.62002,4.64002
