consumption,price,unspecified,hydro,wind_onshore,thermal,solar,export/import
"-1,818","491,9",0.01,3216,1853,112,0.008,3363.61
"-1,767","489,63",0.02,2890,1834,108,0.008,3063.94
"-1,757","476,73",0.01,2689,1848,103,0.000,2883.19
"-1,748","468,14",0.04,2712,1790,103,0.001,2856.90
"-1,763","448,38",0.03,2797,1720,103,0.001,2857.35
"-1,81","473,25",0.01,2993,1763,106,0.001,3052.08
"-1,888","488,09",0.01,3272,1763,108,0.000,3254.73
"-1,998","511,74",0.04,4275,1749,115,0.002,4141.88
"-2,114","509,07",0.00,4855,1785,119,0.003,4645.56
"-2,125","511,33",0.00,4975,1803,118,0.002,4770.74
"-2,073","511,33",0.00,5073,1735,118,0.019,4853.68
"-2,04","509,28",0.00,5082,1692,128,0.163,4862.17
"-2,02","508,05",0.01,5073,1712,127,0.372,4892.72
"-1,996","508,05",0.00,5069,1753,135,0.403,4960.27
"-1,973","506,92",0.00,4998,1739,139,0.246,4902.25
"-1,986","504,16",0.00,5101,1800,139,0.028,5053.15
"-2,023","502,22",0.00,5111,1835,153,0.005,5076.91
"-2,038","507,03",0.00,5150,1805,171,0.004,5088.58
"-2,022","506,11",0.00,5215,1840,169,0.005,5201.93
"-1,971","506,52",0.00,5092,1857,170,0.007,5147.77
"-1,925","507,03",0.00,5040,1869,162,0.006,5145.41
"-1,886","500,78",0.00,4428,1882,161,0.005,4584.54
"-1,844","494,75",0.00,3977,1869,153,0.001,4155.24
"-1,786","486,56",0.00,3256,1838,143,0.000,3450.91
"-1,749","460,87",0.00,2774,1825,141,0.002,2990.57
"-1,697","483,23",0.00,2530,1737,144,0.000,2713.40
"-1,681","469,32",0.01,2526,1645,136,0.000,2626.01
"-1,691","456,32",0.01,2489,1634,131,0.000,2563.57
"-1,694","438,83",0.02,2167,1542,133,0.001,2147.78
"-1,668","429,93",0.01,2212,1505,134,0.000,2183.50
"-1,714","429,63",0.03,2506,1343,137,0.000,2271.97
"-1,757","450,7",0.03,3115,1294,135,0.000,2786.04
"-1,79","474,53",0.03,3659,1245,141,0.000,3255.52
"-1,844","491,21",0.01,4477,1167,143,0.002,3942.58
"-1,867","510,54",0.02,4801,1032,147,0.003,4112.37
"-1,885","514,53",0.01,5187,1005,151,0.025,4458.64
"-1,895","514,73",0.01,5226,912,151,0.073,4393.22
"-1,881","514,73",0.00,5004,916,150,0.080,4189.01
"-1,883","510,95",0.00,5080,790,149,0.055,4135.73
"-1,914","512,38",0.01,5056,784,150,0.019,4075.99
"-1,958","519,85",0.00,5219,786,156,0.007,4203.05
"-2,018","528,85",0.00,5553,721,158,0.009,4413.59
"-2,001","541,74",0.00,5654,615,170,0.008,4439.36
"-1,958","535,29",0.00,5529,523,172,0.008,4266.14
"-1,938","524,04",0.00,5306,484,173,0.011,4024.80
"-1,882","511,66",0.00,5012,433,167,0.010,3729.19
"-1,858","503,58",0.01,4747,384,174,0.000,3446.27
"-1,821","493,97",0.00,4332,322,179,0.000,3012.24
"-1,786","483,02",0.01,4037,306,181,0.003,2737.74
"-1,749","503,21",0.00,3749,323,180,0.000,2503.20
"-1,734","494,59",0.01,3547,247,181,0.001,2241.16
"-1,724","493,36",0.01,3347,224,180,0.000,2026.35
"-1,728","493,05",0.00,3322,220,182,0.000,1995.52
"-1,746","487,61",0.01,3339,284,183,0.000,2060.10
"-1,769","485,86",0.01,3366,415,185,0.000,2197.73
"-1,815","486,79",0.01,3320,565,186,0.000,2257.11
"-1,863","487,91",0.01,3635,766,186,0.000,2724.89
"-1,895","492,74",0.00,3814,919,186,0.000,3023.58
"-1,918","500,75",0.00,4045,973,188,0.004,3287.89
"-1,962","507,83",0.00,4192,958,188,0.010,3375.88
"-1,991","511,73",0.00,4210,954,188,0.012,3360.26
"-1,981","511,94",0.00,4280,1023,185,0.008,3506.47
"-1,956","506,7",0.00,4268,1070,192,0.008,3573.57
"-1,987","500,23",0.00,4394,1091,190,0.003,3687.47
"-2,035","505,16",0.00,4517,1215,187,0.003,3883.47
"-2,082","515,02",0.00,4759,1329,190,0.007,4196.34
"-2,066","516,25",0.00,4705,1589,191,0.006,4419.36
"-2,036","508,86",0.00,4328,1691,184,0.007,4165.86
"-2,015","499,21",0.00,4219,1734,187,0.006,4125.59
"-1,986","485,55",0.00,3930,1761,186,0.006,3890.81
"-1,977","470,26",0.00,3484,1775,173,0.003,3453.74
"-1,938","447,16",0.01,2843,1779,183,0.002,2866.38
"-1,895","402,71",0.00,2319,1807,169,0.003,2399.90
"-1,867","284,86",0.01,1839,1791,159,0.000,1922.39
"-1,847","212,49",0.00,1857,1798,156,0.000,1963.67
"-1,865","169,79",0.01,1967,1762,156,0.000,2020.13
"-1,879","233,54",0.01,2080,1702,158,0.000,2060.81
"-1,895","363,91",0.00,2122,1685,166,0.000,2079.05
"-1,96","458,45",0.01,2747,1614,167,0.001,2567.92
"-2,095","493,46",0.01,4426,1508,169,0.001,4008.23
"-2,204","525,79",0.00,5533,1639,167,0.001,5135.86
"-2,216","530,31",0.00,5557,1787,178,0.003,5305.91
"-2,205","520,25",0.00,5618,1814,187,0.012,5413.71
"-2,203","519,43",0.00,5594,1841,168,0.109,5399.73
"-2,207","516,04",0.00,5516,1905,168,0.220,5381.86
"-2,182","512,14",0.00,5386,1926,172,0.306,5301.82
"-2,149","512,45",0.00,5038,1970,174,0.245,5033.78
"-2,164","513,68",0.00,5048,1991,181,0.046,5055.90
"-2,249","515,12",0.00,5292,2019,183,0.005,5245.71
"-2,249","522,82",0.00,5479,2041,187,0.009,5457.83
"-2,23","526,1",0.00,5497,2043,191,0.008,5501.29
"-2,188","522,82",0.00,4950,2038,192,0.006,4991.75
"-2,158","518,61",0.00,4625,2033,191,0.006,4691.08
"-2,115","509,27",0.00,4314,1999,191,0.009,4389.39
"-2,071","472,21",0.00,3690,1927,197,0.006,3743.33
"-1,997","455,78",0.00,3132,1863,210,0.001,3208.02
"-1,939",406,0.00,2337,1838,204,0.001,2440.42
"-1,905","386,11",0.00,2007,1820,197,0.000,2118.29
"-1,896","376,17",0.01,1932,1780,201,0.000,2016.91
"-1,914","379,86",0.01,1990,1716,207,0.000,1999.67
"-1,91","416,56",0.00,1936,1676,204,0.000,1905.53
"-1,959","454,17",0.00,2468,1647,205,0.000,2360.80
"-2,027","496,71",0.02,3241,1638,214,0.000,3066.26
"-2,167","521,82",0.01,4834,1486,222,0.000,4375.52
"-2,292","550,73",0.00,5881,1273,208,0.003,5071.01
"-2,323","572,56",0.00,5989,1012,208,0.002,4886.19
"-2,29","582,09",0.00,5991,829,201,0.013,4732.09
"-2,281","579,53",0.00,5978,640,184,0.095,4521.18
"-2,263","563,74",0.00,6085,487,197,0.202,4506.04
"-2,244","552,67",0.00,6021,402,206,0.166,4385.12
"-2,232","546,42",0.00,6017,382,207,0.102,4373.14
"-2,27","539,45",0.00,5970,430,213,0.024,4343.18
"-2,349","539,45",0.00,5950,463,214,0.002,4277.45
"-2,382","552,57",0.00,5931,466,209,0.004,4225.30
"-2,374","558,62",0.00,5922,514,208,0.007,4269.34
"-2,336","556,26",0.00,5951,570,206,0.004,4391.68
"-2,327","546,52",0.00,5794,553,204,0.006,4224.86
"-2,272","538,12",0.00,5486,566,200,0.008,3980.18
"-2,238","529,41",0.00,5158,541,221,0.003,3681.71
"-2,19","516,59",0.00,4352,546,223,0.005,2931.60
"-2,152","498,76",0.00,3971,552,221,0.001,2591.16
"-2,113","506,53",0.00,3705,554,224,0.000,2369.88
"-2,074","501,72",0.01,3431,511,229,0.000,2096.22
"-2,072","500,69",0.00,3395,406,234,0.000,1962.71
"-2,105","502,23",0.01,3440,295,230,0.000,1860.32
"-2,143","502,84",0.01,3511,204,236,0.000,1807.31
"-2,227","522,7",0.00,3922,147,226,0.000,2067.85
"-2,373","540,72",0.01,4977,122,226,0.000,2951.70
"-2,474","580,13",0.00,6009,91,231,0.000,3856.81
"-2,482","608,18",0.00,6023,70,223,0.000,3834.51
"-2,474","577,06",0.00,5936,76,217,0.005,3754.78
"-2,466","568,77",0.00,5976,129,210,0.020,3849.61
"-2,467","562,22",0.00,5810,202,213,0.032,3757.94
"-2,451","554,33",0.00,5622,317,209,0.026,3696.77
"-2,469","544,2",0.00,5400,407,211,0.014,3548.63
"-2,47","548,19",0.00,5482,457,238,0.002,3706.99
"-2,441","549,93",0.00,5687,491,225,0.000,3962.14
"-2,469","561,29",0.00,5796,497,230,0.004,4054.49
"-2,453","552,9",0.00,5809,421,219,0.005,3996.56
"-2,39","539,18",0.01,5659,380,222,0.009,3870.53
"-2,34","533,96",0.01,5450,370,213,0.012,3692.97
"-2,293","525,67",0.01,5064,305,216,0.011,3291.70
"-2,223","512,77",0.00,4533,303,214,0.013,2827.56
"-2,163",475,0.01,3878,329,208,0.009,2251.94
"-2,099","442,34",0.00,3428,413,198,0.004,1940.40
"-2,024","473,02",0.01,2687,502,203,0.002,1368.19
"-1,993","450,82",0.01,2423,540,211,0.001,1181.22
"-1,972","449,28",0.00,2471,542,222,0.001,1262.72
"-1,99","451,02",0.01,2634,539,227,0.001,1409.29
"-2,031","493,8",0.00,3010,498,227,0.001,1704.86
"-2,099","514,78",0.01,3865,438,232,0.000,2436.34
"-2,226","539,75",0.01,4748,378,240,0.000,3139.11
"-2,319","552,03",0.00,5677,340,229,0.000,3926.89
"-2,37","556,95",0.00,5889,393,174,0.000,4086.30
"-2,386","560,22",0.00,5956,429,162,0.000,4160.70
"-2,431","560,83",0.00,6078,529,165,0.004,4340.33
"-2,42","558,99",0.00,5981,779,162,0.007,4502.94
"-2,445","557,05",0.00,5900,869,161,0.017,4484.50
"-2,433","557,46",0.00,5961,895,163,0.007,4586.47
"-2,446","562,88",0.00,5964,1003,163,0.001,4683.93
"-2,472","572,09",0.00,6005,1056,164,0.000,4752.98
"-2,491","563,8",0.00,5949,1093,164,0.000,4715.34
"-2,431","559,81",0.00,5900,1179,162,0.000,4809.39
"-2,396","557,66",0.00,5860,1189,167,0.000,4820.54
"-2,364","551,11",0.00,5779,1221,168,0.003,4804.91
"-2,309","542,92",0.00,5427,1365,183,0.005,4665.48
"-2,273","539,85",0.01,5023,1419,223,0.006,4392.00
"-2,231","523,89",0.00,4421,1472,220,0.002,3881.64
"-2,151","512,02",0.00,3991,1490,216,0.001,3546.38
"-2,126","526,11",0.00,3551,1551,199,0.001,3175.10
"-2,079","519,02",0.00,3165,1596,207,0.000,2888.66
"-2,059","515,42",0.01,3181,1551,209,0.000,2882.58
"-2,079","515,73",0.00,3218,1517,210,0.000,2865.95
"-2,097","520,87",0.01,3372,1514,206,0.000,2995.35
"-2,171","545,34",0.00,4002,1523,213,0.000,3566.73
"-2,307","575,27",0.01,4998,1446,214,0.000,4351.35
"-2,391","563,96",0.00,5900,1265,215,0.000,4989.23
"-2,426","564,37",0.00,5865,1228,218,0.000,4886.09
"-2,404","568,38",0.00,5830,1268,220,0.001,4914.74
"-2,401","568,69",0.00,5814,1239,226,0.013,4878.77
"-2,357","567,87",0.00,5786,1321,224,0.033,4973.56
"-2,326","565,91",0.00,5837,1349,213,0.043,5073.85
"-2,229","568,07",0.00,5827,1354,210,0.029,5161.88
"-2,31","564,47",0.00,5819,1518,216,0.004,5242.34
"-2,351","563,44",0.00,5802,1568,222,0.000,5241.04
"-2,379","563,14",0.00,5797,1559,229,0.004,5206.15
"-2,342","560,87",0.00,5742,1625,225,0.004,5250.96
"-2,295","563,65",0.00,5772,1608,220,0.003,5305.02
"-2,26","588,54",0.00,5774,1612,217,0.001,5343.77
"-2,204","596,04",0.00,5516,1688,218,0.003,5217.59
"-2,157","579,28",0.01,5342,1663,217,0.008,5064.66
"-2,108","569,1",0.00,4987,1648,228,0.003,4754.85
"-2,072","546,68",0.00,4516,1543,221,0.000,4208.08
"-2,028","551,27",0.01,3600,1515,208,0.003,3294.79
"-2,013","545,32",0.00,3446,1374,208,0.004,3013.90
-2,"547,68",0.00,3462,1290,205,0.000,2957.61
"-1,999","537,94",0.00,3347,1186,212,0.000,2745.91
"-2,011","535,78",0.00,3288,1231,212,0.000,2720.52
"-2,029","533,12",0.01,3434,1219,200,0.001,2823.32
"-2,068","530,35",0.00,3983,1226,203,0.000,3343.03
"-2,124","540,91",0.00,4756,1258,203,0.000,4092.31
"-2,178","560,39",0.00,5373,1189,203,0.000,4586.45
"-2,206","580,59",0.00,5634,1258,208,0.001,4893.34
"-2,225","604,38",0.00,5726,1316,203,0.011,5019.17
"-2,208","584,9",0.00,5544,1432,210,0.030,4977.66
"-2,17","566,65",0.00,5277,1502,211,0.054,4819.79
"-2,139","557,62",0.00,5198,1564,211,0.036,4833.79
"-2,139","552,09",0.00,5201,1734,213,0.005,5008.44
"-2,18","568,19",0.00,5334,1780,207,0.001,5141.43
"-2,229","610,02",0.00,5678,1761,185,0.005,5395.15
"-2,228","655,86",0.00,5675,1705,184,0.006,5335.49
"-2,171","625,4",0.00,5654,1687,190,0.003,5359.71
"-2,125","584,9",0.00,5425,1714,185,0.004,5199.03
"-2,083","559,98",0.00,4994,1669,185,0.003,4764.32
"-2,048","549,63",0.00,4602,1618,188,0.002,4359.38
"-2,021","541,42",0.00,4082,1664,191,0.001,3916.02
"-1,973","520,4",0.00,3654,1707,188,0.000,3575.70
"-1,941","522,71",0.00,2949,1646,175,0.000,2828.46
"-1,956","509,7",0.00,2685,1542,172,0.001,2443.11
"-1,956","512,47",0.01,2597,1440,178,0.001,2258.92
"-1,957","513,59",0.01,2673,1362,176,0.000,2253.19
"-1,989","521,18",0.00,2688,1365,185,0.001,2248.76
"-2,013","523,84",0.01,2725,1342,169,0.000,2223.12
"-2,072","522,61",0.01,3193,1271,163,0.000,2555.10
"-2,14","531,22",0.00,3713,1217,162,0.000,2951.76
"-2,167","534,4",0.00,4353,1129,163,0.001,3478.35
"-2,221","550,18",0.00,5140,1131,164,0.005,4212.86
"-2,258","558,38",0.00,5255,1028,163,0.041,4187.67
"-2,246","560,64",0.00,5385,922,164,0.088,4224.98
"-2,215","555,2",0.00,5451,819,161,0.118,4216.70
"-2,197","550,49",0.00,5441,766,161,0.069,4170.04
"-2,21","553,87",0.00,5258,780,163,0.017,3990.67
"-2,279","567,71",0.00,5466,796,164,0.001,4147.37
"-2,349","594,66",0.00,5844,844,165,0.000,4504.89
"-2,358","667,02",0.00,5984,819,166,0.000,4610.63
"-2,346","694,6",0.00,5981,717,165,0.001,4516.96
"-2,301","652,06",0.00,5977,634,166,0.001,4476.49
"-2,258","613,11",0.00,5839,549,163,0.001,4292.65
"-2,197",588,0.00,5409,444,164,0.000,3819.58
"-2,154","584,31",0.00,4934,345,186,0.001,3310.80
"-2,112","559,82",0.00,3906,224,190,0.000,2207.66
"-2,103","563,1",0.00,3221,145,191,0.000,1453.89
"-2,085","544,24",0.00,3043,89,195,0.000,1241.37
"-2,104","533,99",0.00,3036,49,193,0.000,1174.15
"-2,152","531,22",0.01,3134,35,192,0.000,1208.60
"-2,199","540,24",0.01,3261,25,194,0.000,1280.75
"-2,274","564,22",0.00,3864,20,194,0.000,1804.33
"-2,406","669,59",0.01,5389,22,198,0.000,3202.39
"-2,516","796,47",0.00,6037,34,200,0.000,3755.08
"-2,529","880,93",0.00,6063,35,200,0.000,3768.55
"-2,53","860,43",0.00,6125,40,201,0.003,3835.71
"-2,569","802,01",0.00,6246,56,192,0.023,3925.17
"-2,537","768,7",0.00,6239,69,182,0.056,3952.65
"-2,484","724,11",0.00,6121,95,173,0.076,3904.33
"-2,397","733,44",0.00,6126,149,180,0.053,4058.38
"-2,465","720,63",0.00,6038,189,186,0.010,3948.08
"-2,509","765,11",0.00,6213,226,180,0.000,4109.74
"-2,501","831,01",0.00,6244,220,170,0.000,4133.65
"-2,511","905,53",0.00,6291,236,164,0.002,4180.49
"-2,475","905,73",0.00,6213,212,165,0.000,4114.85
"-2,436","799,55",0.00,6204,246,171,0.002,4185.83
"-2,406","705,15",0.00,6129,257,169,0.001,4149.33
"-2,377","631,36",0.00,5874,250,170,0.001,3916.16
"-2,32","593,84",0.00,5179,211,170,0.001,3240.15
"-2,263","562,99",0.00,4224,183,188,0.003,2331.92
"-2,212","560,31",0.01,3526,175,223,0.001,1711.29
"-2,187","554,26",0.00,3318,203,227,0.002,1561.01
"-2,175","548,83",0.01,3245,254,222,0.001,1546.10
"-2,193","538,16",0.00,3145,258,219,0.000,1428.62
"-2,228","548,01",0.00,3233,250,230,0.000,1485.41
"-2,302","565,75",0.01,3676,207,234,0.000,1814.80
"-2,433","639,17",0.00,5010,192,241,0.000,3009.93
"-2,505","757,92",0.00,5856,163,252,0.000,3765.63
"-2,493","822,73",0.00,6130,169,254,0.000,4060.17
"-2,476","785,5",0.00,6184,159,219,0.001,4085.19
"-2,46","760,79",0.00,6206,177,204,0.003,4127.67
"-2,424","718,44",0.00,6192,224,199,0.008,4190.88
"-2,399","636,5",0.00,6166,203,193,0.009,4162.80
"-2,387","603,48",0.00,6096,165,196,0.017,4070.29
"-2,383","612,1",0.00,6149,194,195,0.003,4155.03
"-2,418","667,47",0.00,6247,181,191,0.000,4201.31
"-2,449","719,98",0.00,6264,157,184,0.001,4155.80
"-2,43","808,06",0.00,6274,147,183,0.007,4174.68
"-2,387","760,17",0.00,6232,145,181,0.009,4171.41
"-2,36","616,3",0.00,5958,142,167,0.008,3906.53
"-2,333","583,9",0.00,5412,151,167,0.006,3397.66
"-2,297","567,9",0.00,4934,158,163,0.005,2957.58
"-2,234","566,36",0.00,4376,167,159,0.000,2468.49
"-2,164","546,57",0.00,3660,158,185,0.002,1838.83
"-2,118","545,82",0.00,3395,136,204,0.000,1616.70
"-2,105","539,87",0.00,3158,140,201,0.000,1394.75
"-2,078","534,94",0.01,3099,176,209,0.000,1405.92
"-2,089","525,19",0.00,3150,219,210,0.000,1489.22
"-2,136","534,22",0.01,3252,319,208,0.000,1643.15
"-2,231","571,26",0.01,3822,375,219,0.000,2185.25
"-2,34","640,51",0.00,5074,453,213,0.000,3399.95
"-2,421","815,44",0.00,5997,442,213,0.000,4231.58
"-2,433","906,75",0.00,6206,396,222,0.001,4391.49
"-2,442","862,84",0.00,6222,375,213,0.001,4367.72
"-2,415","875,67",0.00,6303,323,203,0.002,4413.99
"-2,394","843,86",0.00,6183,298,189,0.004,4275.24
"-2,369","784,87",0.00,6122,286,201,0.005,4239.92
"-2,35","728,13",0.00,6127,282,209,0.005,4268.24
"-2,358","706,38",0.00,6078,282,205,0.002,4207.30
"-2,382","765,17",0.00,6073,272,203,0.000,4165.58
"-2,377","843,76",0.00,6256,241,201,0.000,4321.38
"-2,336","900,29",0.00,6355,187,199,0.003,4404.53
"-2,293","872,38",0.00,6155,158,194,0.004,4214.70
"-2,274","638,67",0.00,6093,157,193,0.005,4169.26
"-2,225","595,68",0.00,5870,115,193,0.006,3952.45
"-2,164","590,45",0.01,5796,111,188,0.003,3932.03
"-2,1","583,06",0.01,5196,144,181,0.001,3420.65
"-2,027","563,87",0.00,4350,169,187,0.001,2678.07
"-1,979","574,27",0.01,3857,203,195,0.000,2275.78
"-1,955","572,42",0.00,3706,242,202,0.000,2196.23
"-1,943","570,06",0.00,3750,291,156,0.000,2253.85
"-1,967","567,6",0.01,3790,375,143,0.003,2341.46
"-2,002","572,42",0.00,3857,436,148,0.001,2438.90
"-2,047","616,02",0.00,4277,495,151,0.001,2876.68
"-2,144","779,44",0.00,5356,564,171,0.000,3947.39
"-2,228",992,0.00,6399,642,175,0.002,4988.03
"-2,23","983,07",0.00,6544,674,192,0.000,5179.71
"-2,212","1104,53",0.00,6469,695,199,0.000,5151.73
"-2,202","1005,95",0.00,6466,684,191,0.000,5139.11
"-2,178","1029,65",0.00,6472,685,189,0.001,5167.29
"-2,165","976,4",0.00,6397,700,189,0.001,5121.04
"-2,156","919,88",0.00,6215,733,180,0.002,4972.97
"-2,156","899,67",0.00,6176,789,184,0.000,4993.14
"-2,195","905,62",0.00,6263,804,183,0.000,5055.19
"-2,219","974,66",0.00,6510,867,192,0.003,5350.09
"-2,203","1000,61",0.00,6447,803,196,0.006,5242.49
"-2,159","948,91",0.00,6257,720,197,0.009,5014.85
"-2,123","752,77",0.00,6157,697,191,0.007,4922.23
"-2,085","619,1",0.00,5887,626,184,0.006,4612.21
"-2,048","612,95",0.00,5547,591,182,0.007,4272.09
"-1,995","599,61",0.00,4746,600,196,0.003,3547.29
"-1,951","586,68",0.01,4268,579,159,0.002,3055.02
"-1,945","589,98",0.00,4007,545,157,0.004,2762.58
"-1,921","581,23",0.01,3827,575,156,0.002,2636.98
"-1,929","575,88",0.00,3664,523,158,0.000,2416.06
"-1,917","570,63",0.00,3470,486,159,0.000,2198.59
"-1,942","568,98",0.01,3723,433,158,0.000,2372.06
"-2,036","607,06",0.00,4318,397,160,0.001,2838.96
"-2,13","714,21",0.01,5324,375,184,0.001,3753.04
"-2,222","869,53",0.00,6104,336,196,0.003,4414.02
"-2,234","966,48",0.00,6450,328,176,0.001,4719.95
"-2,237","933,03",0.00,6552,310,172,0.001,4796.95
"-2,267","853,88",0.00,6511,306,171,0.001,4720.22
"-2,277","802,83",0.00,6443,259,171,0.001,4595.67
"-2,265","710,81",0.00,6411,219,162,0.001,4528.02
"-2,218","670,26",0.00,6291,197,163,0.000,4432.52
"-2,256","644,84",0.00,6247,189,166,0.000,4346.55
"-2,259","640,41",0.00,6213,194,167,0.000,4314.45
"-2,29","669,85",0.00,6298,200,168,0.005,4375.97
"-2,288","686,83",0.00,6330,183,167,0.005,4392.24
"-2,251","653,38",0.00,6271,167,164,0.006,4352.37
"-2,219","589,57",0.00,6119,154,160,0.005,4213.97
"-2,166","570,52",0.01,5871,144,161,0.004,4010.67
"-2,113","559,51",0.00,5609,147,161,0.004,3804.54
"-2,042","551,59",0.00,4870,152,161,0.002,3139.91
"-1,987","538,82",0.00,4358,145,174,0.000,2690.26
"-1,94","534,99",0.00,3633,144,180,0.000,2017.89
"-1,9","530,97",0.00,3407,159,177,0.000,1842.51
"-1,868","525,4",0.00,3068,180,176,0.000,1555.49
"-1,969","524,07",0.00,3111,173,161,0.000,1475.82
"-2,008","530,97",0.00,3128,193,163,0.000,1476.15
"-2,025","536,02",0.01,3205,229,161,0.000,1569.66
"-2,063","540,45",0.01,3609,247,163,0.000,1955.85
"-2,115","549,83",0.00,4131,287,162,0.000,2465.19
"-2,145","556,43",0.00,4961,314,165,0.001,3295.14
"-2,173","580,03",0.00,5537,333,165,0.002,3861.84
"-2,196","604,14",0.00,5915,333,166,0.001,4218.29
"-2,187","609,91",0.00,5956,292,167,0.001,4228.20
"-2,173","584,56",0.00,5951,240,167,0.003,4184.88
"-2,173","578,79",0.00,5834,230,167,0.003,4057.96
"-2,162","562,82",0.01,5672,224,165,0.008,3898.82
"-2,147","557,56",0.00,5702,225,163,0.010,3942.87
"-2,212","568,59",0.01,5838,243,169,0.007,4037.95
"-2,249","584,67",0.00,5843,239,169,0.003,4001.77
"-2,241","596,93",0.00,5778,249,168,0.007,3953.93
"-2,22","567,97",0.00,5651,257,165,0.007,3853.43
"-2,183","546,84",0.00,5261,228,165,0.002,3472.23
"-2,138","540,25",0.00,5083,194,168,0.000,3306.68
"-2,095","535,09",0.01,4515,180,169,0.003,2769.87
"-2,06","527,05",0.00,3948,179,169,0.003,2235.34
"-2,043","531,7",0.01,3464,170,166,0.001,1756.99
"-2,019","526,95",0.00,3213,180,166,0.003,1540.02
"-2,017","523,75",0.01,3072,165,167,0.000,1386.08
"-2,032","523,23",0.01,3110,147,169,0.000,1394.02
"-2,057","524,26",0.01,3134,147,169,0.000,1393.73
"-2,078","525,09",0.01,3284,186,168,0.000,1559.59
"-2,115","530,87",0.01,3533,202,168,0.000,1787.99
"-2,133","531,49",0.01,3790,218,170,0.000,2044.86
"-2,157","531,39",0.00,4227,224,172,0.000,2465.31
"-2,215","533,56",0.00,4749,220,171,0.001,2925.46
"-2,232","543,37",0.00,5325,244,172,0.005,3508.85
"-2,232","543,68",0.00,5495,273,170,0.011,3705.95
"-2,249","539,65",0.00,5472,275,170,0.010,3668.05
"-2,223","537,48",0.00,5454,336,169,0.007,3735.69
"-2,195","537,59",0.00,5466,358,171,0.002,3800.06
"-2,241","538,83",0.00,5332,369,173,0.000,3632.33
"-2,375","552,46",0.00,5457,451,171,0.002,3704.43
"-2,393","560,93",0.00,5479,542,169,0.002,3797.88
"-2,367","561,65",0.00,5478,548,164,0.003,3823.55
"-2,327","560,41",0.00,5466,525,164,0.002,3828.08
"-2,288","553,7",0.00,5287,581,164,0.004,3743.69
"-2,255","545,33",0.00,5113,609,164,0.009,3630.78
"-2,177","542,24",0.00,4636,612,163,0.004,3234.30
"-2,078","532,22",0.00,4051,614,164,0.001,2750.54
"-2,037","526,95",0.00,3783,608,164,0.001,2517.51
"-2,022","521,68",0.01,3673,635,166,0.001,2452.26
"-2,023","519,72",0.01,3599,626,166,0.000,2368.35
"-2,027","520,44",0.00,3623,629,165,0.003,2389.31
"-2,071","526,43",0.01,3666,612,164,0.001,2369.77
"-2,188","553,29",0.01,4075,605,165,0.000,2656.05
"-2,303","569,5",0.01,4947,585,166,0.001,3395.82
"-2,402","640,25",0.00,6047,610,169,0.000,4423.48
"-2,401","631,78",0.00,6158,653,168,0.000,4577.79
"-2,388","639,32",0.00,6192,650,163,0.004,4617.06
"-2,377","602,97",0.00,6122,636,163,0.003,4543.95
"-2,374","591,81",0.00,5985,531,160,0.002,4301.87
"-2,358","587,99",0.00,5949,491,162,0.001,4244.15
"-2,346","587,68",0.00,5939,496,156,0.003,4244.58
"-2,352","592,53",0.00,5990,439,160,0.000,4237.08
"-2,373","599,04",0.00,6033,378,167,0.000,4206.08
"-2,374","616,29",0.00,6279,343,171,0.001,4419.20
"-2,344","633,95",0.00,6391,339,172,0.005,4557.66
"-2,303","615,98",0.00,6441,296,168,0.006,4602.22
"-2,261","582,93",0.00,6221,248,171,0.005,4379.37
"-2,193","569,81",0.00,5903,203,167,0.005,4078.97
"-2,132","565,89",0.00,5759,163,166,0.006,3955.45
"-2,06","554,42",0.00,5117,146,165,0.001,3368.24
"-2,02","540,79",0.00,4321,154,164,0.001,2620.02
"-2,014","530,71",0.00,3923,155,162,0.000,2226.15
"-1,983","524,3",0.00,3784,145,161,0.000,2106.28
"-1,97","523,26",0.01,3766,125,161,0.000,2081.74
"-1,958","527,5",0.01,3776,111,159,0.000,2088.87
"-1,986","533,3",0.00,3828,103,162,0.000,2107.06
"-2,045","560,39",0.01,4245,111,161,0.000,2472.45
"-2,163","585,22",0.01,5516,136,167,0.000,3657.06
"-2,268","699,92",0.00,6430,143,167,0.000,4472.62
"-2,261","752,98",0.00,6462,134,164,0.001,4498.22
"-2,274","730,54",0.07,6618,124,164,0.001,4631.45
"-2,304","727,95",0.19,6579,107,165,0.003,4548.43
"-2,274","698,27",0.02,6605,101,167,0.006,4598.88
"-2,265","662,28",0.00,6549,93,164,0.009,4540.78
"-2,212","660,31",0.00,6393,87,168,0.006,4436.01
"-2,26","688,44",0.00,6416,105,170,0.002,4432.59
"-2,324","682,65",0.00,6490,129,170,0.001,4464.57
"-2,366","717,09",0.00,6601,152,170,0.000,4556.32
"-2,382","694,24",0.00,6627,155,170,0.001,4570.44
"-2,368","647,28",0.00,6611,181,162,0.001,4586.24
"-2,323","632,9",0.00,6590,193,160,0.002,4619.20
"-2,269","600,73",0.00,6357,199,161,0.005,4447.48
"-2,234","576,53",0.00,5924,229,157,0.005,4075.59
"-2,193","556,77",0.01,5159,247,156,0.003,3367.99
"-2,139","544,47",0.00,4362,245,154,0.001,2622.24
"-2,128","532,95",0.00,3826,216,150,0.000,2063.28
"-2,123","529,42",0.00,3811,202,155,0.000,2045.49
"-2,145","524,97",0.00,3847,221,159,0.000,2081.34
